////////////////////////////////////////////////////////////////////////////////																												
//对敌人之攻击伤害值 = 自身攻击伤害值 – 敌方防御力																												
//对敌人之攻击成功率 = 自身攻击成功率 – 敌方防御成功率																												
//对敌人之闪躲成功率 = 自身防御成功率 – 敌方攻击成功率																												
// 套装属性  (1:力量, 2:敏捷性, 3:精力, 4:体力)"																												
// itemSlot  (-1: 基本设定, 0:左手武器, 1:右手武器, 2:头盔, 3: 盔甲, 4: 护腿, 5: 护手, 6: 鞋, 7:翅膀, 8:补助Unit, 9:项链, 10:戒子)"																												
// skilltype (0:没有技能, 在skill.txt以技能Index设定)"																												
// sirial : 要不要输入序号?																												
// option : 要显示特殊功能?																												
//不会从怪物身上掉下的物品?																												
//Index	ItemSlot	SkillType	x	y	sirial	option	drop	Name	level	DamMin	DamMax	Speed	Dur	MagicDur	MagicPW	NLvl	Str	Dex	Eng	Hea	Cha	全套属性	法师	剑士	弓箭手	魔剑士	圣导师	召唤术师
0	//剑类																											
//Index	ItemSlot	SkillType	x	y	sirial	option	drop	Name	Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	全套属性	法师	剑士	弓箭手	魔剑士	圣导师	召唤术师
9	//护腿																											
0	4	0	2	2	1	1	1	"青铜护腿"	15	10	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0
1	4	0	2	2	1	1	1	"龙王护腿"	55	26	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0
2	4	0	2	2	1	1	1	"革护腿"	8	5	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0
3	4	0	2	2	1	1	1	"传说之护腿"	53	20	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0
4	4	0	2	2	1	1	1	"骷髅护腿"	20	10	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0
5	4	0	2	2	1	1	1	"皮护腿"	8	7	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0
6	4	0	2	2	1	1	1	"翡翠护腿"	25	14	0		40			0	110	0	0	0	0	4	0	1	0	0	0	0
7	4	0	2	2	1	1	1	"魔王之护腿"	34	15	0		36			0	40	0	0	0	0	4	1	0	0	1	0	0
8	4	0	2	2	1	1	1	"黄金护腿"	35	18	0		44			0	100	30	0	0	0	4	0	1	0	1	0	0
9	4	0	2	2	1	1	1	"白金护腿"	45	22	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0
10	4	0	2	2	1	1	1	"藤护腿"	8	6	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0
11	4	0	2	2	1	1	1	"天蚕之护腿"	18	10	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0
12	4	0	2	2	1	1	1	"风之护腿"	30	14	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0
13	4	0	2	2	1	1	1	"精灵之护腿"	42	18	0		38			0	40	80	0	0	0	4	0	0	1	0	0	0
14	4	0	2	2	1	1	1	"女神之护腿"	54	25	0		45			0	40	80	0	0	0	4	0	0	1	0	0	0
15	4	0	2	2	1	1	1	"亚特兰蒂护腿"	74	34	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0
16	4	0	2	2	1	1	1	"黑龙王护腿"	84	40	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0
17	4	0	2	2	1	1	1	"黑凤凰护腿"	96	54	0		80			0	207	63	0	0	0	4	0	2	0	0	0	0
18	4	0	2	2	1	1	1	"火麒麟护腿"	86	30	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0
19	4	0	2	2	1	1	1	"圣灵护腿"	88	39	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0
20	4	0	2	2	1	1	1	"奔雷护腿"	99	49	0		82			0	150	70	0	0	0	4	0	0	0	1	0	0
21	4	0	2	2	1	1	1	"龙炎护腿"	113	35	0		86			0	200	58	0	0	0	4	0	2	0	0	0	0
22	4	0	2	2	1	1	1	"黑炎护腿"	117	39	0		75			0	55	18	0	0	0	4	2	0	0	0	0	0
23	4	0	2	2	1	1	1	"魔神护腿"	122	61	0		90			0	162	66	0	0	0	4	0	0	0	1	0	0
24	4	0	2	2	1	1	1	"红羽护腿"	100	48	0		80			0	52	115	0	0	0	4	0	0	2	0	0	0
25	4	0	2	2	1	1	1	"圣元护腿"	50	21	0		42			0	70	20	0	0	0	4	0	0	0	0	1	0
26	4	0	2	2	1	1	1	"圣魂护腿"	70	26	0		56			0	77	21	0	0	0	4	0	0	0	0	1	0
27	4	0	2	2	1	1	1	"神圣护腿"	92	31	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
28	4	0	2	2	1	1	1	"至尊护腿"	110	39	0		78			0	80	21	0	0	0	4	0	0	0	0	1	0
29	4	0	2	2	1	1	1	"暗黑斗神护腿"	134	78	0		90			0	170	60	0	0	0	0	0	2	0	0	0	0
30	4	0	2	2	1	1	1	"法魂玄灵护腿"	135	55	0		86			0	44	15	0	0	0	0	2	0	0	0	0	0
31	4	0	2	2	1	1	1	"紫灵护腿"	135	61	0		86			0	38	80	0	0	0	0	0	0	2	0	0	0
32	4	0	2	2	1	1	1	"天魔斗神护腿"	135	74	0		95			0	145	60	0	0	0	0	0	0	0	1	0	0
33	4	0	2	2	1	1	1	"宙斯护腿"	140	52	0		82			0	62	16	0	0	0	0	0	0	0	0	1	0
34	4	0	2	2	1	1	1	"暴风护腿"	69	33	0		72			0	160	50	0	0	0	0	0	1	0	0	0	0
35	4	0	2	2	1	1	1	"幻月护腿"	69	25	0		54			0	53	12	0	0	0	4	1	0	0	0	0	0
36	4	0	2	2	1	1	1	"碧影护腿"	69	32	0		59			0	50	70	0	0	0	4	0	0	1	0	0	0
37	4	0	2	2	1	1	1	"烈火护腿"	101	41	0		81			0	155	50	0	0	0	4	0	0	0	1	0	0
38	4	0	2	2	1	1	1	"圣光护腿"	101	35	0		74			0	80	21	0	0	0	4	0	0	0	0	1	0
39	4	0	2	2	1	1	1	"飓风之护腿"	30	16	0		36			0	36	0	0	0	0	4	0	0	0	0	0	1
40	4	0	2	2	1	1	1	"红翼之护腿"	53	22	0		42			0	35	7	0	0	0	4	0	0	0	0	0	1
41	4	0	2	2	1	1	1	"远古之护腿"	72	28	0		54			0	49	16	0	0	0	4	0	0	0	0	0	1
42	4	0	2	2	1	1	1	"魔灵之护腿"	86	37	0		67			0	60	20	0	0	0	4	0	0	0	0	0	2
43	4	0	2	2	1	1	1	"风影护腿"	117	49	0		75			0	57	19	0	0	0	0	0	0	0	0	0	2
44	4	0	2	2	1	1	1	"恒翼护腿"	122	41	0		86			0	62	20	170	0	0	0	0	0	0	0	0	2
45	4	0	2	2	1	1	1	"泰坦之护腿"	116	74	0		86			0	222	32	0	0	0	0	0	1	0	0	0	0
46	4	0	2	2	1	1	1	"勇气之护腿"	112	58	0		86			0	74	162	0	0	0	0	0	1	0	0	0	0
47	4	0	2	2	1	1	1	"巨石之护腿"	115	66	0		86			0	212	57	0	0	0	0	0	0	0	1	0	0
48	4	0	2	2	1	1	1	"破灭之护腿"	113	51	0		86			0	62	19	165	0	0	0	0	0	0	1	0	0
49	4	0	2	2	1	1	1	"恐惧之护腿"	116	53	0		86			0	55	197	0	0	0	0	0	0	1	0	0	0
50	4	0	2	2	1	1	1	"灵光之护腿"	109	46	0		86			0	32	29	138	0	0	0	0	0	1	0	0	0
51	4	0	2	2	1	1	1	"霸王之护腿"	116	46	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0
52	4	0	2	2	1	1	1	"冥王之护腿"	114	44	0		86			0	60	15	181	0	0	0	1	0	0	0	0	0
53	4	0	2	2	1	1	1	"绝望之护腿"	115	80	0		86			0	60	15	0	0	0	0	0	0	0	0	0	1

98	4	0	2	2	1	1	0	"血色天使骑士护腿"	150	75	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
99	4	0	2	2	1	1	0	"血色天使魔幻护腿"	150	49	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
100	4	0	2	2	1	1	0	"血色天使精灵护腿"	150	58	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
101	4	0	2	2	1	1	0	"血色天使召唤护腿"	150	47	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
102	4	0	2	2	1	1	0	"血色天使魔法护腿"	150	74	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
103	4	0	2	2	1	1	0	"血色天使仑德护腿"	150	49	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
104	4	0	2	2	1	1	0	"血色天使格斗护腿"	150	56	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

106	4	0	2	2	1	1	0	"灵魂觉醒骑士护腿"	150	110	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
107	4	0	2	2	1	1	0	"灵魂觉醒魔幻护腿"	150	84	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
108	4	0	2	2	1	1	0	"灵魂觉醒精灵护腿"	150	93	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
109	4	0	2	2	1	1	0	"灵魂觉醒召唤护腿"	150	82	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
110	4	0	2	2	1	1	0	"灵魂觉醒魔法护腿"	150	106	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
111	4	0	2	2	1	1	0	"灵魂觉醒仑德护腿"	150	84	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
112	4	0	2	2	1	1	0	"灵魂觉醒格斗护腿"	150	91	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

120	4	0	2	2	1	1	0	"湛蓝传奇骑士护腿"	150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
121	4	0	2	2	1	1	0	"湛蓝传奇魔幻护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
122	4	0	2	2	1	1	0	"湛蓝传奇精灵护腿"	150	103	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
123	4	0	2	2	1	1	0	"湛蓝传奇召唤护腿"	150	92	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
124	4	0	2	2	1	1	0	"湛蓝传奇魔法护腿"	150	116	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
125	4	0	2	2	1	1	0	"湛蓝传奇仑德护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
126	4	0	2	2	1	1	0	"湛蓝传奇格斗护腿"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

128	4	0	2	2	1	1	0	"勇气之护腿"	112	58	0		86			0	74	162	0	0	0	0	0	1	0	0	0	0
129	4	0	2	2	1	1	0	"革护腿"	8	5	0		28			0	30	0	0	0	0	4	1	0	0	1	0	0
130	4	0	2	2	1	1	0	"风之护腿"	30	14	0		32			0	30	80	0	0	0	4	0	0	1	0	0	0
131	4	0	2	2	1	1	0	"翡翠护腿"	25	14	0		40			0	110	0	0	0	0	4	0	1	0	0	0	0
132	4	0	2	2	1	1	0	"巨石之护腿"	115	66	0		86			0	212	57	0	0	0	0	0	0	0	1	0	0
133	4	0	2	2	1	1	0	"霸王之护腿"	116	46	0		86			0	105	38	0	0	0	0	0	0	0	0	1	0

138	4	0	2	2	1	1	0	"暗黑天使骑士护腿"	150	85	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
139	4	0	2	2	1	1	0	"暗黑天使魔幻护腿"	150	59	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
140	4	0	2	2	1	1	0	"暗黑天使精灵护腿"	150	68	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
141	4	0	2	2	1	1	0	"暗黑天使召唤护腿"	150	57	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
142	4	0	2	2	1	1	0	"暗黑天使魔法护腿"	150	84	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
143	4	0	2	2	1	1	0	"暗黑天使仑德护腿"	150	59	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
144	4	0	2	2	1	1	0	"暗黑天使格斗护腿"	150	66	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1


150	4	0	2	2	1	1	0	"神圣天使骑士护腿"	150	100	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
151	4	0	2	2	1	1	0	"神圣天使魔幻护腿"	150	74	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
152	4	0	2	2	1	1	0	"神圣天使精灵护腿"	150	83	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
153	4	0	2	2	1	1	0	"神圣天使召唤护腿"	150	72	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
154	4	0	2	2	1	1	0	"神圣天使魔法护腿"	150	96	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
155	4	0	2	2	1	1	0	"神圣天使仑德护腿"	150	74	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
156	4	0	2	2	1	1	0	"神圣天使格斗护腿"	150	81	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

160	4	0	2	2	1	1	0	"帝国神圣骑士护腿"	150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
161	4	0	2	2	1	1	0	"帝国大法师护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
162	4	0	2	2	1	1	0	"帝国神圣精灵护腿"	150	103	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
163	4	0	2	2	1	1	0	"帝国神圣巫师护腿"	150	92	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
164	4	0	2	2	1	1	0	"帝国斗神剑尊护腿"	150	116	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
165	4	0	2	2	1	1	0	"帝国大祭司护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
166	4	0	2	2	1	1	0	"帝国大统领护腿"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

170	4	0	2	2	1	1	0	"黑龙觉醒护腿"		150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
171	4	0	2	2	1	1	0	"火凤凰觉醒护腿"	150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
172	4	0	2	2	1	1	0	"斗神觉醒护腿"		150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
173	4	0	2	2	1	1	0	"传说觉醒护腿"		150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
174	4	0	2	2	1	1	0	"女神觉醒护腿"		150	103	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
175	4	0	2	2	1	1	0	"远古觉醒护腿"		150	92	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
176	4	0	2	2	1	1	0	"凯文觉醒护腿"		150	116	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
177	4	0	2	2	1	1	0	"至尊觉醒护腿"		150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
178	4	0	2	2	1	1	0	"泰坦觉醒护腿"		150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
179	4	0	2	2	1	1	0	"火麒麟觉醒护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

180	4	0	2	2	1	1	0	"圣殿骑士护腿"		150	120	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
181	4	0	2	2	1	1	0	"圣殿大法师护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
182	4	0	2	2	1	1	0	"圣殿精灵护腿"		150	103	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
183	4	0	2	2	1	1	0	"圣殿召唤师护腿"	150	92	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
184	4	0	2	2	1	1	0	"圣殿魔骑护腿"		150	116	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
185	4	0	2	2	1	1	0	"圣殿大祭司护腿"	150	94	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
186	4	0	2	2	1	1	0	"圣殿大统领护腿"	150	101	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1

190	4	0	2	2	1	1	0	"龙王护腿"		55	26	0		68			0	120	30	0	0	0	4	0	1	0	1	0	0
191	4	0	2	2	1	1	0	"白金护腿"		45	22	0		50			0	130	0	0	0	0	4	0	1	0	1	0	0
192	4	0	2	2	1	1	0	"青铜护腿"		15	10	0		34			0	80	20	0	0	0	4	0	1	0	1	1	0
193	4	0	2	2	1	1	0	"皮护腿"		8	7	0		30			0	80	0	0	0	0	4	0	1	0	1	1	0
194	4	0	2	2	1	1	0	"骷髅护腿"		20	10	0		30			0	40	0	0	0	0	4	1	0	0	1	0	0
195	4	0	2	2	1	1	0	"传说之护腿"		53	20	0		42			0	40	0	0	0	0	4	1	0	0	1	0	0
196	4	0	2	2	1	1	0	"宙斯护腿"		140	52	0		82			0	62	16	0	0	0	0	0	0	0	0	1	0
197	4	0	2	2	1	1	0	"藤护腿"		8	6	0		22			0	30	60	0	0	0	4	0	0	1	0	0	0
198	4	0	2	2	1	1	0	"天蚕之护腿"		18	10	0		26			0	30	70	0	0	0	4	0	0	1	0	0	0
199	4	0	2	2	1	1	0	"亚特兰蒂护腿"		74	34	0		80			0	150	70	0	0	0	4	0	0	0	1	0	0

200	4	0	2	2	1	1	0	"咆哮骑士护腿"		84	40	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0
201	4	0	2	2	1	1	0	"浴血大祭司护腿"	92	31	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
202	4	0	2	2	1	1	0	"咆哮黑魔法护腿"	86	30	0		67			0	59	20	0	0	0	4	2	0	0	0	0	0
203	4	0	2	2	1	1	0	"咆哮精灵护腿"		88	39	0		74			0	50	110	0	0	0	4	0	0	2	0	0	0
204	4	0	2	2	1	1	0	"咆哮魔骑护腿"		99	49	0		82			0	150	70	0	0	0	4	0	0	0	1	0	0
205	4	0	2	2	1	1	0	"咆哮大祭司护腿"	92	31	0		70			0	84	22	0	0	0	4	0	0	0	0	1	0
206	4	0	2	2	1	1	0	"咆哮巫师护腿"		86	37	0		67			0	60	20	0	0	0	4	0	0	0	0	0	2
207	4	0	2	2	1	1	0	"飓风之护腿"		30	16	0		36			0	36	0	0	0	0	4	0	0	0	0	0	1
208	4	0	2	2	1	1	0	"咆哮骑士护腿"		84	40	0		74			0	170	60	0	0	0	4	0	1	0	0	0	0

end																											
//Index	ItemSlot	SkillType	x	y	sirial	option	drop	Name	Level	Defence	MagDef		Dur			NeedLevel	Str	Dex	Eng	Hea	Cha	全套属性	法师	剑士	弓箭手	魔剑士	圣导师	召唤术师
10	//护手																											
0	5	0	2	2	1	1	1	"青铜护手"	13	4	4		34			0	80	20	0	0	0	4	0	1	0	1	1	0
1	5	0	2	2	1	1	1	"龙王护手"	52	14	6		68			0	120	30	0	0	0	4	0	1	0	1	0	0
2	5	0	2	2	1	1	1	"革护手"	3	2	0		28			0	20	0	0	0	0	4	1	0	0	1	0	0
3	5	0	2	2	1	1	1	"传说之护手"	44	11	0		42			0	20	0	0	0	0	4	1	0	0	1	0	0
4	5	0	2	2	1	1	1	"骷髅护手"	14	5	0		30			0	20	0	0	0	0	4	1	0	0	1	0	0
5	5	0	2	2	1	1	1	"皮护手"	4	2	8		30			0	80	0	0	0	0	4	0	1	0	1	1	0
6	5	0	2	2	1	1	1	"翡翠护手"	22	7	10		40			0	110	0	0	0	0	4	0	1	0	0	0	0
7	5	0	2	2	1	1	1	"魔王之护手"	28	8	0		36			0	20	0	0	0	0	4	1	0	0	1	0	0
8	5	0	2	2	1	1	1	"黄金护手"	32	9	8		44			0	100	30	0	0	0	4	0	1	0	1	0	0
9	5	0	2	2	1	1	1	"白金护手"	42	12	4		50			0	130	0	0	0	0	4	0	1	0	1	0	0
10	5	0	2	2	1	1	1	"藤护手"	4	2	4		22			0	30	60	0	0	0	4	0	0	1	0	0	0
11	5	0	2	2	1	1	1	"天蚕之护手"	14	4	8		26			0	30	70	0	0	0	4	0	0	1	0	0	0
12	5	0	2	2	1	1	1	"风之护手"	26	6	10		32			0	30	80	0	0	0	4	0	0	1	0	0	0
13	5	0	2	2	1	1	1	"精灵之护手"	38	9	4		38			0	40	80	0	0	0	4	0	0	1	0	0	0
14	5	0	2	2	1	1	1	"女神之护手"	50	15	6		45			0	40	80	0	0	0	4	0	0	1	0	0	0
15	5	0	2	2	1	1	1	"亚特兰蒂护手"	70	20	6		80			0	150	70	0	0	0	4	0	0	0	1	0	0
16	5	0	2	2	1	1	1	"黑龙王护手"	76	22	6		74			0	170	60	0	0	0	4	0	1	0	0	0	0
17	5	0	2	2	1	1	1	"黑凤凰护手"	86	37	6		80			0	205	63	0	0	0	4	0	2	0	0	0	0
18	5	0	2	2	1	1	1	"火麒麟护手"	70	20	5		67			0	49	10	0	0	0	4	2	0	0	0	0	0
19	5	0	2	2	1	1	1	"圣灵护手"	72	29	6		74			0	50	110	0	0	0	4	0	0	2	0	0	0
20	5	0	2	2	1	1	1	"奔雷护手"	88	34	7		82			0	150	70	0	0	0	4	0	0	0	1	0	0
21	5	0	2	2	1	1	1	"龙炎护手"	94	18	6		86			0	200	58	0	0	0	4	0	2	0	0	0	0
22	5	0	2	2	1	1	1	"黑炎护手"	87	30	6		75			0	55	18	0	0	0	4	2	0	0	0	0	0
23	5	0	2	2	1	1	1	"魔神护手"	102	45	7		90			0	162	66	0	0	0	4	0	0	0	1	0	0
24	5	0	2	2	1	1	1	"红羽护手"	84	38	6		80			0	52	115	0	0	0	4	0	0	2	0	0	0
25	5	0	2	2	1	1	1	"圣元护手"	42	12	7		42			0	70	20	0	0	0	4	0	0	0	0	1	0
26	5	0	2	2	1	1	1	"圣魂护手"	57	18	6		56			0	77	21	0	0	0	4	0	0	0	0	1	0
27	5	0	2	2	1	1	1	"神圣护手"	75	21	5		70			0	84	22	0	0	0	4	0	0	0	0	1	0
28	5	0	2	2	1	1	1	"至尊护手"	89	29	4		78			0	80	21	0	0	0	4	0	0	0	0	1	0
29	5	0	2	2	1	1	1	"暗黑斗神护手"	114	60	7		90			0	170	60	0	0	0	0	0	2	0	0	0	0
30	5	0	2	2	1	1	1	"法魂玄灵护手"	111	44	7		86			0	44	15	0	0	0	0	2	0	0	0	0	0
31	5	0	2	2	1	1	1	"紫灵护手"	111	50	7		86			0	38	80	0	0	0	0	0	0	2	0	0	0
32	5	0	2	2	1	1	1	"天魔斗神护手"	127	55	7		95			0	145	60	0	0	0	0	0	0	0	1	0	0
33	5	0	2	2	1	1	1	"宙斯护手"	110	40	5		82			0	62	16	0	0	0	0	0	0	0	0	1	0
34	5	0	2	2	1	1	1	"暴风护手"	61	18	6		72			0	160	50	0	0	0	0	0	1	0	0	0	0
35	5	0	2	2	1	1	1	"幻月护手"	61	15	6		54			0	53	12	0	0	0	4	1	0	0	0	0	0
36	5	0	2	2	1	1	1	"碧影护手"	61	22	6		59			0	50	70	0	0	0	4	0	0	1	0	0	0
37	5	0	2	2	1	1	1	"烈火护手"	91	27	7		81			0	155	50	0	0	0	4	0	0	0	1	0	0
38	5	0	2	2	1	1	1	"圣光护手"	91	25	5		74			0	80	21	0	0	0	4	0	0	0	0	1	0
39	5	0	2	2	1	1	1	"飓风之护手"	24	9	6		36			0	22	0	0	0	0	4	0	0	0	0	0	1
40	5	0	2	2	1	1	1	"红翼之护手"	44	13	8		42			0	18	4	0	0	0	4	0	0	0	0	0	1
41	5	0	2	2	1	1	1	"远古之护手"	61	19	7		54			0	52	16	0	0	0	4	0	0	0	0	0	1
42	5	0	2	2	1	1	1	"魔灵之护手"	70	26	6		67			0	50	10	0	0	0	4	0	0	0	0	0	2
43	5	0	2	2	1	1	1	"风影护手"	87	34	6		75			0	56	20	0	0	0	0	0	0	0	0	0	2
44	5	0	2	2	1	1	1	"恒翼护手"	102	29	0		86			0	62	20	170	0	0	0	0	0	0	0	0	2
45	5	0	2	2	1	1	1	"泰坦之护手"	100	56	7		86			0	222	32	0	0	0	0	0	1	0	0	0	0
46	5	0	2	2	1	1	1	"勇气之护手"	97	42	7		86			0	74	162	0	0	0	0	0	1	0	0	0	0
47	5	0	2	2	1	1	1	"巨石之护手"	101	49	7		86			0	212	57	0	0	0	0	0	0	0	1	0	0
48	5	0	2	2	1	1	1	"破灭之护手"	99	40	7		86			0	62	19	165	0	0	0	0	0	0	1	0	0
49	5	0	2	2	1	1	1	"恐惧之护手"	100	43	7		86			0	55	197	0	0	0	0	0	0	1	0	0	0
50	5	0	2	2	1	1	1	"灵光之护手"	95	36	7		86			0	32	29	138	0	0	0	0	0	1	0	0	0
51	5	0	2	2	1	1	1	"霸王之护手"	101	34	7		86			0	105	38	0	0	0	0	0	0	0	0	1	0
52	5	0	2	2	1	1	1	"冥王之护手"	100	31	7		86			0	60	15	181	0	0	0	1	0	0	0	0	0
53	5	0	2	2	1	1	1	"绝望之护手"	98	80	7		86			0	60	15	0	0	0	0	0	0	0	0	0	1

98	5	0	2	2	1	1	0	"血色天使骑士护手"	150	58	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
99	5	0	2	2	1	1	0	"血色天使魔幻护手"	150	40	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
100	5	0	2	2	1	1	0	"血色天使精灵护手"	150	48	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
101	5	0	2	2	1	1	0	"血色天使召唤护手"	150	36	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
102	5	0	2	2	1	1	0	"血色天使魔法护手"	150	55	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
103	5	0	2	2	1	1	0	"血色天使仑德护手"	150	39	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1

106	5	0	2	2	1	1	0	"灵魂觉醒骑士护手"	150	93	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
107	5	0	2	2	1	1	0	"灵魂觉醒魔幻护手"	150	75	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
108	5	0	2	2	1	1	0	"灵魂觉醒精灵护手"	150	83	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
109	5	0	2	2	1	1	0	"灵魂觉醒召唤护手"	150	71	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
110	5	0	2	2	1	1	0	"灵魂觉醒魔法护手"	150	90	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
111	5	0	2	2	1	1	0	"灵魂觉醒仑德护手"	150	74	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1

120	5	0	2	2	1	1	0	"湛蓝传奇骑士护手"	150	103	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
121	5	0	2	2	1	1	0	"湛蓝传奇魔幻护手"	150	85	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
122	5	0	2	2	1	1	0	"湛蓝传奇精灵护手"	150	93	0		100			0	0	0	0	0	0	0	1	1	1	1	1	1
123	5	0	2	2	1	1	0	"湛蓝传奇召唤护手"	150	81	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
124	5	0	2	2	1	1	0	"湛蓝传奇魔法护手"	150	100	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1
125	5	0	2	2	1	1	0	"湛蓝传奇仑德护手"	150	84	7		100			0	0	0	0	0	0	0	1	1	1	1	1	1

128	5	0	2	2	1	1	0	"勇气之护手"	97	42	7		86			0	74	162	0	0	0	0	0	1	0	0	0	0
129	5	0	2	2	1	1	0	"革护手"	3	2	0		28			0	20	0	0	0	0	4	1	0	0	1	0	0
130	5	0	2	2	1	1	0	"风之护手"	26	6	10		32			0	30	80	0	0	0	4	0	0	1	0	0	0
131	5	0	2	2	1	1	0	"翡翠护手"	22	7	10		40			0	110	0	0	0	0	4	0	1	0	0	0	0
132	5	0	2	2	1	1	0	"巨石之护手"	101	49	7		86			0	212	57	0	0	0	0	0	0	0	1	0	0
